sample_a,sample_b,pair_type,similarity
杨戴/阿Q正传__chunk002,蓝/铸剑__chunk004,cross,0.810840
杨戴/阿Q正传__chunk002,蓝/铸剑__chunk005,cross,0.787497
杨戴/阿Q正传__chunk002,蓝/铸剑__chunk006,cross,0.759068
杨戴/阿Q正传__chunk002,蓝/铸剑__chunk007,cross,0.784463
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk001,cross,0.886358
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk002,cross,0.926573
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk003,cross,0.890682
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk004,cross,0.886952
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk005,cross,0.883596
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk006,cross,0.905130
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk007,cross,0.874790
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk008,cross,0.916440
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk009,cross,0.912678
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk010,cross,0.923866
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk011,cross,0.897399
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk012,cross,0.883260
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk013,cross,0.884654
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk014,cross,0.858295
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk015,cross,0.907964
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk016,cross,0.894663
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk017,cross,0.842939
杨戴/阿Q正传__chunk002,蓝/风波__chunk001,cross,0.775650
杨戴/阿Q正传__chunk002,蓝/风波__chunk002,cross,0.803257
杨戴/阿Q正传__chunk002,蓝/风波__chunk003,cross,0.799150
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk004,same,0.926864
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk005,same,0.900523
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk006,same,0.935866
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk007,same,0.907261
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk008,same,0.933270
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk009,same,0.915577
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk010,same,0.926857
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk011,same,0.915097
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk012,same,0.929023
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk013,same,0.906671
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk014,same,0.899474
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk015,same,0.908480
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk016,same,0.917293
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk017,same,0.892581
杨戴/阿Q正传__chunk003,杨戴/风波__chunk001,same,0.817616
杨戴/阿Q正传__chunk003,杨戴/风波__chunk002,same,0.813835
杨戴/阿Q正传__chunk003,杨戴/风波__chunk003,same,0.806831
杨戴/阿Q正传__chunk003,蓝/伤逝__chunk001,cross,0.803355
杨戴/阿Q正传__chunk003,蓝/伤逝__chunk002,cross,0.750302
杨戴/阿Q正传__chunk003,蓝/伤逝__chunk003,cross,0.752241
杨戴/阿Q正传__chunk003,蓝/伤逝__chunk004,cross,0.755066
杨戴/阿Q正传__chunk003,蓝/伤逝__chunk005,cross,0.727621
杨戴/阿Q正传__chunk003,蓝/伤逝__chunk006,cross,0.748998
杨戴/阿Q正传__chunk003,蓝/伤逝__chunk007,cross,0.743134
杨戴/阿Q正传__chunk003,蓝/在酒楼上__chunk001,cross,0.792278
杨戴/阿Q正传__chunk003,蓝/在酒楼上__chunk002,cross,0.800664
杨戴/阿Q正传__chunk003,蓝/在酒楼上__chunk003,cross,0.772848
杨戴/阿Q正传__chunk003,蓝/在酒楼上__chunk004,cross,0.735968
杨戴/阿Q正传__chunk003,蓝/奔月__chunk001,cross,0.822822
杨戴/阿Q正传__chunk003,蓝/奔月__chunk002,cross,0.779268
杨戴/阿Q正传__chunk003,蓝/奔月__chunk003,cross,0.803111
杨戴/阿Q正传__chunk003,蓝/奔月__chunk004,cross,0.773166
杨戴/阿Q正传__chunk003,蓝/孤独者__chunk001,cross,0.822753
杨戴/阿Q正传__chunk003,蓝/孤独者__chunk002,cross,0.814846
杨戴/阿Q正传__chunk003,蓝/孤独者__chunk003,cross,0.762394
杨戴/阿Q正传__chunk003,蓝/孤独者__chunk004,cross,0.779631
杨戴/阿Q正传__chunk003,蓝/孤独者__chunk005,cross,0.719494
杨戴/阿Q正传__chunk003,蓝/孤独者__chunk006,cross,0.707650
杨戴/阿Q正传__chunk003,蓝/孤独者__chunk007,cross,0.795673
杨戴/阿Q正传__chunk003,蓝/孤独者__chunk008,cross,0.805188
杨戴/阿Q正传__chunk003,蓝/幸福的家庭__chunk001,cross,0.787906
杨戴/阿Q正传__chunk003,蓝/幸福的家庭__chunk002,cross,0.815308
杨戴/阿Q正传__chunk003,蓝/幸福的家庭__chunk003,cross,0.761539
杨戴/阿Q正传__chunk003,蓝/故乡__chunk001,cross,0.829988
杨戴/阿Q正传__chunk003,蓝/故乡__chunk002,cross,0.769116
杨戴/阿Q正传__chunk003,蓝/故乡__chunk003,cross,0.788704
杨戴/阿Q正传__chunk003,蓝/明天__chunk001,cross,0.798091
杨戴/阿Q正传__chunk003,蓝/明天__chunk002,cross,0.824853
杨戴/阿Q正传__chunk003,蓝/狂人日记__chunk001,cross,0.748061
杨戴/阿Q正传__chunk003,蓝/狂人日记__chunk002,cross,0.739991
杨戴/阿Q正传__chunk003,蓝/狂人日记__chunk003,cross,0.770510
杨戴/阿Q正传__chunk003,蓝/社戏__chunk001,cross,0.787894
杨戴/阿Q正传__chunk003,蓝/社戏__chunk002,cross,0.810299
杨戴/阿Q正传__chunk003,蓝/社戏__chunk003,cross,0.800103
杨戴/阿Q正传__chunk003,蓝/社戏__chunk004,cross,0.794153
杨戴/阿Q正传__chunk003,蓝/祝福__chunk001,cross,0.788357
杨戴/阿Q正传__chunk003,蓝/祝福__chunk002,cross,0.738838
杨戴/阿Q正传__chunk003,蓝/祝福__chunk003,cross,0.786885
杨戴/阿Q正传__chunk003,蓝/祝福__chunk004,cross,0.740766
杨戴/阿Q正传__chunk003,蓝/祝福__chunk005,cross,0.744586
杨戴/阿Q正传__chunk003,蓝/祝福__chunk006,cross,0.795226
杨戴/阿Q正传__chunk003,蓝/祝福__chunk007,cross,0.723563
杨戴/阿Q正传__chunk003,蓝/离婚__chunk001,cross,0.799999
杨戴/阿Q正传__chunk003,蓝/离婚__chunk002,cross,0.804107
杨戴/阿Q正传__chunk003,蓝/离婚__chunk003,cross,0.760956
杨戴/阿Q正传__chunk003,蓝/肥皂__chunk001,cross,0.785264
杨戴/阿Q正传__chunk003,蓝/肥皂__chunk002,cross,0.771004
杨戴/阿Q正传__chunk003,蓝/肥皂__chunk003,cross,0.786414
杨戴/阿Q正传__chunk003,蓝/肥皂__chunk004,cross,0.765506
杨戴/阿Q正传__chunk003,蓝/药__chunk001,cross,0.790688
杨戴/阿Q正传__chunk003,蓝/药__chunk002,cross,0.782298
杨戴/阿Q正传__chunk003,蓝/药__chunk003,cross,0.774376
杨戴/阿Q正传__chunk003,蓝/铸剑__chunk001,cross,0.807507
杨戴/阿Q正传__chunk003,蓝/铸剑__chunk002,cross,0.809250
杨戴/阿Q正传__chunk003,蓝/铸剑__chunk003,cross,0.819593
杨戴/阿Q正传__chunk003,蓝/铸剑__chunk004,cross,0.811222
杨戴/阿Q正传__chunk003,蓝/铸剑__chunk005,cross,0.812229
杨戴/阿Q正传__chunk003,蓝/铸剑__chunk006,cross,0.788809
杨戴/阿Q正传__chunk003,蓝/铸剑__chunk007,cross,0.794285
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk001,cross,0.881455
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk002,cross,0.896075
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk003,cross,0.917064
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk004,cross,0.881635
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk005,cross,0.894040
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk006,cross,0.909451
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk007,cross,0.889315
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk008,cross,0.917104
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk009,cross,0.905197
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk010,cross,0.923657
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk011,cross,0.905029
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk012,cross,0.867687
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk013,cross,0.894264
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk014,cross,0.875938
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk015,cross,0.907051
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk016,cross,0.910362
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk017,cross,0.849731
杨戴/阿Q正传__chunk003,蓝/风波__chunk001,cross,0.785332
杨戴/阿Q正传__chunk003,蓝/风波__chunk002,cross,0.821644
杨戴/阿Q正传__chunk003,蓝/风波__chunk003,cross,0.804145
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk005,same,0.885807
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk006,same,0.940783
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk007,same,0.935291
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk008,same,0.928266
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk009,same,0.932893
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk010,same,0.927848
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk011,same,0.910702
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk012,same,0.916697
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk013,same,0.894671
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk014,same,0.905489
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk015,same,0.911837
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk016,same,0.911041
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk017,same,0.927666
杨戴/阿Q正传__chunk004,杨戴/风波__chunk001,same,0.821002
杨戴/阿Q正传__chunk004,杨戴/风波__chunk002,same,0.845989
杨戴/阿Q正传__chunk004,杨戴/风波__chunk003,same,0.837011
杨戴/阿Q正传__chunk004,蓝/伤逝__chunk001,cross,0.778383
杨戴/阿Q正传__chunk004,蓝/伤逝__chunk002,cross,0.745689
杨戴/阿Q正传__chunk004,蓝/伤逝__chunk003,cross,0.750272
杨戴/阿Q正传__chunk004,蓝/伤逝__chunk004,cross,0.763236
杨戴/阿Q正传__chunk004,蓝/伤逝__chunk005,cross,0.746953
杨戴/阿Q正传__chunk004,蓝/伤逝__chunk006,cross,0.746937
杨戴/阿Q正传__chunk004,蓝/伤逝__chunk007,cross,0.752802
杨戴/阿Q正传__chunk004,蓝/在酒楼上__chunk001,cross,0.804387
杨戴/阿Q正传__chunk004,蓝/在酒楼上__chunk002,cross,0.802937
杨戴/阿Q正传__chunk004,蓝/在酒楼上__chunk003,cross,0.787461
杨戴/阿Q正传__chunk004,蓝/在酒楼上__chunk004,cross,0.768693
杨戴/阿Q正传__chunk004,蓝/奔月__chunk001,cross,0.837255
杨戴/阿Q正传__chunk004,蓝/奔月__chunk002,cross,0.807597
杨戴/阿Q正传__chunk004,蓝/奔月__chunk003,cross,0.836329
杨戴/阿Q正传__chunk004,蓝/奔月__chunk004,cross,0.784539
杨戴/阿Q正传__chunk004,蓝/孤独者__chunk001,cross,0.864162
杨戴/阿Q正传__chunk004,蓝/孤独者__chunk002,cross,0.834997
杨戴/阿Q正传__chunk004,蓝/孤独者__chunk003,cross,0.784569
杨戴/阿Q正传__chunk004,蓝/孤独者__chunk004,cross,0.811424
杨戴/阿Q正传__chunk004,蓝/孤独者__chunk005,cross,0.732431
杨戴/阿Q正传__chunk004,蓝/孤独者__chunk006,cross,0.719138
杨戴/阿Q正传__chunk004,蓝/孤独者__chunk007,cross,0.793211
杨戴/阿Q正传__chunk004,蓝/孤独者__chunk008,cross,0.833599
杨戴/阿Q正传__chunk004,蓝/幸福的家庭__chunk001,cross,0.794800
杨戴/阿Q正传__chunk004,蓝/幸福的家庭__chunk002,cross,0.817519
杨戴/阿Q正传__chunk004,蓝/幸福的家庭__chunk003,cross,0.798108
杨戴/阿Q正传__chunk004,蓝/故乡__chunk001,cross,0.848951
杨戴/阿Q正传__chunk004,蓝/故乡__chunk002,cross,0.785031
杨戴/阿Q正传__chunk004,蓝/故乡__chunk003,cross,0.818927
杨戴/阿Q正传__chunk004,蓝/明天__chunk001,cross,0.804815
杨戴/阿Q正传__chunk004,蓝/明天__chunk002,cross,0.824908
杨戴/阿Q正传__chunk004,蓝/狂人日记__chunk001,cross,0.760702
杨戴/阿Q正传__chunk004,蓝/狂人日记__chunk002,cross,0.735192
杨戴/阿Q正传__chunk004,蓝/狂人日记__chunk003,cross,0.801336
杨戴/阿Q正传__chunk004,蓝/社戏__chunk001,cross,0.785866
杨戴/阿Q正传__chunk004,蓝/社戏__chunk002,cross,0.806684
杨戴/阿Q正传__chunk004,蓝/社戏__chunk003,cross,0.799942
杨戴/阿Q正传__chunk004,蓝/社戏__chunk004,cross,0.807701
杨戴/阿Q正传__chunk004,蓝/祝福__chunk001,cross,0.809920
杨戴/阿Q正传__chunk004,蓝/祝福__chunk002,cross,0.756150
杨戴/阿Q正传__chunk004,蓝/祝福__chunk003,cross,0.811018
杨戴/阿Q正传__chunk004,蓝/祝福__chunk004,cross,0.749842
杨戴/阿Q正传__chunk004,蓝/祝福__chunk005,cross,0.757716
杨戴/阿Q正传__chunk004,蓝/祝福__chunk006,cross,0.781200
杨戴/阿Q正传__chunk004,蓝/祝福__chunk007,cross,0.721312
杨戴/阿Q正传__chunk004,蓝/离婚__chunk001,cross,0.808534
杨戴/阿Q正传__chunk004,蓝/离婚__chunk002,cross,0.815002
杨戴/阿Q正传__chunk004,蓝/离婚__chunk003,cross,0.783061
杨戴/阿Q正传__chunk004,蓝/肥皂__chunk001,cross,0.802351
杨戴/阿Q正传__chunk004,蓝/肥皂__chunk002,cross,0.814474
杨戴/阿Q正传__chunk004,蓝/肥皂__chunk003,cross,0.806463
杨戴/阿Q正传__chunk004,蓝/肥皂__chunk004,cross,0.770098
杨戴/阿Q正传__chunk004,蓝/药__chunk001,cross,0.814223
杨戴/阿Q正传__chunk004,蓝/药__chunk002,cross,0.811487
杨戴/阿Q正传__chunk004,蓝/药__chunk003,cross,0.788987
杨戴/阿Q正传__chunk004,蓝/铸剑__chunk001,cross,0.845508
杨戴/阿Q正传__chunk004,蓝/铸剑__chunk002,cross,0.821390
杨戴/阿Q正传__chunk004,蓝/铸剑__chunk003,cross,0.836421
杨戴/阿Q正传__chunk004,蓝/铸剑__chunk004,cross,0.825810
杨戴/阿Q正传__chunk004,蓝/铸剑__chunk005,cross,0.804277
杨戴/阿Q正传__chunk004,蓝/铸剑__chunk006,cross,0.785835
杨戴/阿Q正传__chunk004,蓝/铸剑__chunk007,cross,0.795101
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk001,cross,0.873783
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk002,cross,0.899799
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk003,cross,0.859235
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk004,cross,0.920351
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk005,cross,0.893085
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk006,cross,0.907086
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk007,cross,0.882583
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk008,cross,0.897035
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk009,cross,0.900420
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk010,cross,0.902954
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk011,cross,0.905953
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk012,cross,0.858900
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk013,cross,0.889212
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk014,cross,0.882253
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk015,cross,0.918014
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk016,cross,0.895799
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk017,cross,0.867568
杨戴/阿Q正传__chunk004,蓝/风波__chunk001,cross,0.786133
杨戴/阿Q正传__chunk004,蓝/风波__chunk002,cross,0.828500
杨戴/阿Q正传__chunk004,蓝/风波__chunk003,cross,0.826553
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk006,same,0.889128
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk007,same,0.934522
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk008,same,0.928645
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk009,same,0.887022
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk010,same,0.889155
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk011,same,0.897368
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk012,same,0.908639
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk013,same,0.883328
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk014,same,0.877629
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk015,same,0.915858
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk016,same,0.914894
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk017,same,0.888497
杨戴/阿Q正传__chunk005,杨戴/风波__chunk001,same,0.824216
杨戴/阿Q正传__chunk005,杨戴/风波__chunk002,same,0.822955
杨戴/阿Q正传__chunk005,杨戴/风波__chunk003,same,0.832469
杨戴/阿Q正传__chunk005,蓝/伤逝__chunk001,cross,0.728809
杨戴/阿Q正传__chunk005,蓝/伤逝__chunk002,cross,0.753377
杨戴/阿Q正传__chunk005,蓝/伤逝__chunk003,cross,0.760511
杨戴/阿Q正传__chunk005,蓝/伤逝__chunk004,cross,0.784596
杨戴/阿Q正传__chunk005,蓝/伤逝__chunk005,cross,0.755823
杨戴/阿Q正传__chunk005,蓝/伤逝__chunk006,cross,0.740210
杨戴/阿Q正传__chunk005,蓝/伤逝__chunk007,cross,0.764958
杨戴/阿Q正传__chunk005,蓝/在酒楼上__chunk001,cross,0.763795
杨戴/阿Q正传__chunk005,蓝/在酒楼上__chunk002,cross,0.795990
杨戴/阿Q正传__chunk005,蓝/在酒楼上__chunk003,cross,0.732857
杨戴/阿Q正传__chunk005,蓝/在酒楼上__chunk004,cross,0.757088
杨戴/阿Q正传__chunk005,蓝/奔月__chunk001,cross,0.819800
杨戴/阿Q正传__chunk005,蓝/奔月__chunk002,cross,0.803117
杨戴/阿Q正传__chunk005,蓝/奔月__chunk003,cross,0.829615
杨戴/阿Q正传__chunk005,蓝/奔月__chunk004,cross,0.803043
杨戴/阿Q正传__chunk005,蓝/孤独者__chunk001,cross,0.826871
杨戴/阿Q正传__chunk005,蓝/孤独者__chunk002,cross,0.814547
杨戴/阿Q正传__chunk005,蓝/孤独者__chunk003,cross,0.808760
杨戴/阿Q正传__chunk005,蓝/孤独者__chunk004,cross,0.803209
杨戴/阿Q正传__chunk005,蓝/孤独者__chunk005,cross,0.745054
杨戴/阿Q正传__chunk005,蓝/孤独者__chunk006,cross,0.731130
杨戴/阿Q正传__chunk005,蓝/孤独者__chunk007,cross,0.793142
杨戴/阿Q正传__chunk005,蓝/孤独者__chunk008,cross,0.822789
杨戴/阿Q正传__chunk005,蓝/幸福的家庭__chunk001,cross,0.795959
杨戴/阿Q正传__chunk005,蓝/幸福的家庭__chunk002,cross,0.805618
杨戴/阿Q正传__chunk005,蓝/幸福的家庭__chunk003,cross,0.781532
杨戴/阿Q正传__chunk005,蓝/故乡__chunk001,cross,0.781841
杨戴/阿Q正传__chunk005,蓝/故乡__chunk002,cross,0.795151
杨戴/阿Q正传__chunk005,蓝/故乡__chunk003,cross,0.819706
杨戴/阿Q正传__chunk005,蓝/明天__chunk001,cross,0.802707
杨戴/阿Q正传__chunk005,蓝/明天__chunk002,cross,0.790927
杨戴/阿Q正传__chunk005,蓝/狂人日记__chunk001,cross,0.752514
杨戴/阿Q正传__chunk005,蓝/狂人日记__chunk002,cross,0.749798
杨戴/阿Q正传__chunk005,蓝/狂人日记__chunk003,cross,0.782067
杨戴/阿Q正传__chunk005,蓝/社戏__chunk001,cross,0.732117
杨戴/阿Q正传__chunk005,蓝/社戏__chunk002,cross,0.752519
杨戴/阿Q正传__chunk005,蓝/社戏__chunk003,cross,0.764905
杨戴/阿Q正传__chunk005,蓝/社戏__chunk004,cross,0.796848
杨戴/阿Q正传__chunk005,蓝/祝福__chunk001,cross,0.759375
杨戴/阿Q正传__chunk005,蓝/祝福__chunk002,cross,0.748212
杨戴/阿Q正传__chunk005,蓝/祝福__chunk003,cross,0.753480
杨戴/阿Q正传__chunk005,蓝/祝福__chunk004,cross,0.760378
杨戴/阿Q正传__chunk005,蓝/祝福__chunk005,cross,0.770427
杨戴/阿Q正传__chunk005,蓝/祝福__chunk006,cross,0.783715
杨戴/阿Q正传__chunk005,蓝/祝福__chunk007,cross,0.725759
杨戴/阿Q正传__chunk005,蓝/离婚__chunk001,cross,0.789609
杨戴/阿Q正传__chunk005,蓝/离婚__chunk002,cross,0.801570
杨戴/阿Q正传__chunk005,蓝/离婚__chunk003,cross,0.794742
杨戴/阿Q正传__chunk005,蓝/肥皂__chunk001,cross,0.793129
杨戴/阿Q正传__chunk005,蓝/肥皂__chunk002,cross,0.801774
杨戴/阿Q正传__chunk005,蓝/肥皂__chunk003,cross,0.773124
杨戴/阿Q正传__chunk005,蓝/肥皂__chunk004,cross,0.780077
杨戴/阿Q正传__chunk005,蓝/药__chunk001,cross,0.799355
杨戴/阿Q正传__chunk005,蓝/药__chunk002,cross,0.822005
杨戴/阿Q正传__chunk005,蓝/药__chunk003,cross,0.763448
杨戴/阿Q正传__chunk005,蓝/铸剑__chunk001,cross,0.824348
杨戴/阿Q正传__chunk005,蓝/铸剑__chunk002,cross,0.831885
杨戴/阿Q正传__chunk005,蓝/铸剑__chunk003,cross,0.812230
杨戴/阿Q正传__chunk005,蓝/铸剑__chunk004,cross,0.819102
杨戴/阿Q正传__chunk005,蓝/铸剑__chunk005,cross,0.778141
杨戴/阿Q正传__chunk005,蓝/铸剑__chunk006,cross,0.768349
杨戴/阿Q正传__chunk005,蓝/铸剑__chunk007,cross,0.750964
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk001,cross,0.844719
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk002,cross,0.858891
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk003,cross,0.880165
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk004,cross,0.892047
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk005,cross,0.931728
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk006,cross,0.876699
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk007,cross,0.891348
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk008,cross,0.915809
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk009,cross,0.903777
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk010,cross,0.893054
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk011,cross,0.854002
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk012,cross,0.884414
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk013,cross,0.877407
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk014,cross,0.857695
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk015,cross,0.899344
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk016,cross,0.923540
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk017,cross,0.873335
杨戴/阿Q正传__chunk005,蓝/风波__chunk001,cross,0.789088
杨戴/阿Q正传__chunk005,蓝/风波__chunk002,cross,0.830808
杨戴/阿Q正传__chunk005,蓝/风波__chunk003,cross,0.807370
杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk007,same,0.920443
杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk008,same,0.933275
杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk009,same,0.918593
杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk010,same,0.953167
杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk011,same,0.930542
杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk012,same,0.912019
